Domain,Have_HTTPS,Have_At,URL_Length,URL_Depth,Redirection,http_https_Domain,Prefix_Suffix,SubDomainCount,DNS_Record,AgeOfDomain,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,Favicon,CopyRightSymbol,CopyRightYear,Domain_Around_CopyRight,LinkRatio,SSL_Domain_Name,Submit_Handler,FormMail,NonStandardPort,SubPagesCount,IndexPagesCount,MLSTagsRatio,Anchor_URL,RequestUrl,Empty_Link,visibilityMode,Label
http://43.159.48.238/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=35.203.245.179&amp;ifkv=AWnogHf2GAYRprstzFGMuXMqorhBBLTLCzKAD6LRso67ItNYTCGdyrjHPiDI8XDgTchC8Dz4D9QVow,1,0,254,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.156.0.130/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;ifkv=AWnogHfrcMjMJOA5-x4JjU2A_H62FL5Ipip8qUn0FfsVqhu1vrUBPxBl4JpnqCjPGKNrTfaShVnNJQ,1,0,224,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.156.0.130/v3/signin/identifier?dsh=S536876283%3A1679130036497906&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F&amp%3Bifkv=AWnogHfrcMjMJOA5-x4JjU2A_H62FL5Ipip8qUn0FfsVqhu1vrUBPxBl4JpnqCjPGKNrTfaShVnNJQ&amp%3Bpassive=1209600&continue=https%3A%2F%2Faccounts.google.com%2F&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHc4PeFX33yvdiAFBtaL-JBAffuk5JoQQy_Mh2pwQ3Vm2WZDrUszOnx40Wo5cx_v0Tn-km5KAw,1,0,414,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/v3/signin/identifier?dsh=S1107479661%3A1679130027871685&amp%3Bcontinue=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bxrealip=107.178.236.1&ifkv=AWnogHfhrTP_8CRtV58-OzsYJAbA09SfzziI9MqgaPgZh96_MbXm6YHNuZdIZfs0a4SSYT8YpqtQbw&passive=1209600&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin,1,0,382,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/ServiceLogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.236.1&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.236.1,1,0,187,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/v3/signin/identifier?dsh=S923534557%3A1679130022989207&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHeMGFqreYH6Ir_aLEWKxfUpevwLjqUK238uy7IicQe-XJNl1zRCwO-avuCEDUS8PqyBw48TMg&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.236.1&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHec80mQdRSQBwogEeA5SCRvyvYLTrZni5OnbjrQzNwr0ZE2OlFKyhMX8HC2J_KV-x_6-7lkkA,1,0,472,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/InteractiveLogin?continue=https://accounts.google.com/?&amp;xrealip=107.178.236.1&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.236.1&amp;passive=1209600&amp;xrealip=107.178.236.1&amp;ifkv=AWnogHeMGFqreYH6Ir_aLEWKxfUpevwLjqUK238uy7IicQe-XJNl1zRCwO-avuCEDUS8PqyBw48TMg,1,0,305,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/v3/signin/identifier?dsh=S989884716%3A1679130018584152&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfr8CFtdPd-aoVciOQRgHOLQfAWmKCCV2IwPA5JLcb0mU-cHORjLtX3oFfo1hRax3ByXIwa5w&amp%3Bpassive=1209600&amp%3Bxrealip=193.226.177.45&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHd_jjiZNIzxMqWaEx_GcFdJo8w0dawOZGIMgm28ucwP7iRvQwRfWI2-JjZ33M2mm-QJT4HKHA,1,0,473,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=193.226.177.45&amp;ifkv=AWnogHfr8CFtdPd-aoVciOQRgHOLQfAWmKCCV2IwPA5JLcb0mU-cHORjLtX3oFfo1hRax3ByXIwa5w,1,0,254,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/v3/signin/identifier?dsh=S-385716755%3A1679130014110126&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHcTedzhe2dgshty3TFoDz0KGAA2NNXW2_v9Eqrv9fMbZlYtu-LEpJfe2TD8JaZEl3fr3LyC_g&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.236.1&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHdyUZwAhXSMYxBFx5erkqrX27ZK6V60yPRb29cxv00XLTJdifWjiCioV3mPHhCVPBxfz61a,1,0,470,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://43.134.163.95/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.236.1&amp;ifkv=AWnogHcTedzhe2dgshty3TFoDz0KGAA2NNXW2_v9Eqrv9fMbZlYtu-LEpJfe2TD8JaZEl3fr3LyC_g,1,0,253,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://129.226.210.78/v3/signin/identifier?dsh=S-134104496%3A1679126413792254&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHc51vDNHGiukA5AGDt7J51Rncq5mWUR037YaFWwypnshvGUIicGf4vJN4fVR2BX1GcxZiTf&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.238.56&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHdeAb8lc262rxpvYcTPv7B-9VVD2tBP0d8nk0EDkq8_vVtpk5w8p1_zwcZkNeHPe_cYKQaRQQ,1,0,472,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
http://129.226.210.78/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.238.56&amp;ifkv=AWnogHc51vDNHGiukA5AGDt7J51Rncq5mWUR037YaFWwypnshvGUIicGf4vJN4fVR2BX1GcxZiTf,1,0,253,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
https://aimtalk.de/wp-admin/css/swisscomspx/swisscomspx/swisscom/de/username.html,0,0,81,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http://ocls.co.uk/re/onedrive-4D5-3btn-4time/,1,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
https://ocls.co.uk/re/onedrive-4D5-3btn-4time/,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
https://evdenevetasimacilik.biz.tr/Unpaid-item-case/?utm_source=BenchmarkEmail&amp;utm_campaign=Sep_01_2022_Email_Copy0&amp;utm_medium=email,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://evdenevetasimacilik.biz.tr/Unpaid-item-case?utm_source=BenchmarkEmail&amp;utm_campaign=Sep_01_2022_Email_Copy0&amp;utm_medium=email,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
http://opensaes.xyz,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://citizensgvx488.web.app/,0,0,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://fafwreooj.web.app/,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://gscpolesc.web.app/,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://gsgpostq.web.app/,0,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://isam-a5b21.web.app/,0,0,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://isam-a5b21.firebaseapp.com/,0,0,35,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://lespamiamilord.web.app/,0,0,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://maty-5860b.web.app/,0,0,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://meta-getsupport-case73783.web.app/,0,0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://packett-id.web.app/,0,0,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://performance-bonus-90cb9.web.app/,0,0,40,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://performance-bonus-f6f89.web.app/,0,0,40,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://sgceompe.web.app/,0,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://yhzt-525a9.web.app/,0,0,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://meta-help-center-request-forms.com/,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://resolverhq.web.app,1,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.34375,0,1
https://mainstream-detection.com/,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://tiny-silence-1736.on.fleek.co/gd4nte732qop34x4jg6ntvsdk24.html,0,0,70,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0,1
https://shrill-recipe-1999.on.fleek.co/4qi6cbfdlkw6rdmdsy7we.html,0,0,65,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0.8,0,1
https://royal-violet-2031.on.fleek.co/ogu.html,0,0,46,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0,1
https://purple-water-2704.on.fleek.co/gaza.html,0,0,47,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0,1
https://bafybeidn4ciqoftkiht2pdk4swh5hxddhs4vfbyojzcrlvrnvseqp3s77m.ipfs.dweb.link/pescara.html,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0,1
https://guia365.com.ar/pop/,0,0,27,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
http://zimbrspain.com.ng/SPAIN-EMAIL-SERVICE/,1,0,45,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://koala.softech.edu.vn/dhy4v52qk3/,0,0,40,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http://nbbroker.az/secure/claimpayment/,1,0,39,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.12987,0,1
http://t2p.kj.ahkfoundation.org.bd,1,0,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://www.huaydee888.com/wp-content/languages/plugins/woldwid/Usa-Poste/,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.118012,0,1
http://www.rentexchangeph.com/server5465386873/,1,0,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.118012,0,1
https://steampay.cc/steam/store.steampowered.com/,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://fax170323fax-doc-1312962597.cos.ap-shenzhen-fsi.myqcloud.com/fax.html,0,0,77,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://bafybeihx6t6bbkpbcvp5hefo3ro7wi3pqpk2rnoh7vy7qlo4wtwv5q66hy.ipfs.dweb.link/Sharepoint.html,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://attachednotefile-log.myportfolio.com/,0,0,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://vinno.shop/bigdeek/source/?reff=NGI4OTdkYjhjZDA0MmE4NWY5ZmY5MWQ3NGQ1YjQ4NTE,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.75,0,1
https://b0y3rq.csb.app,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://pub-4f53d843ef8a4fcf9cb391135ccbcd0f.r2.dev/index.html,0,0,62,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://bafybeifxh4daw2vcz2ba3dhxg4ixm6nwa4pcxzwmmulaghgyhmalglesgy.ipfs.w3s.link/ogp.html,0,0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeiaedjgr223asnytcybls26c5dvsasklypnk5cpetneboa7omf6kme.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://read-note1.myportfolio.com/,0,0,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://muskingumcounty.myportfolio.com/,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://login.ours-project.workers.dev/,0,0,39,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://darringrand.com/Citizens/login.php,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://ipfs.best-practice.se/ipfs/bafybeifolvrvnfb6ll7tdtoic2r3ayobhp2zpvcwpof2xssgxs2yang26q/link.html,0,0,104,3,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
https://bafybeihihxmrcquhbq6hapygohlep7k4nfpa3ggeoa2tn5aqfjfo3col2e.ipfs.dweb.link/saved.html?email=*@*,0,1,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeif2jetcca4km64gis4ccwayrpws3svrmcm7f7vjne6exinbrun2du.ipfs.dweb.link/today.html?email=*@*,0,1,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeidlty6npsm4jdzthhmgzqw46em732zirvawuxwix4v4armvns6gxi.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://bafybeib4u3syrzwhnopbfndcjhaplatapra7s3ovd2arqet5jkgwrb3aai.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://goldsmel142fb9.myportfolio.com/,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://forney-construction.myportfolio.com/,0,0,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://ipfs.io/ipfs/bafybeiex6okguj24ur7ibe3dsg4qcm32sqhijasfnpxyzry2kb4topu7e4/togba20_cham-e747h.html,0,0,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://ardsleynyc.myportfolio.com/,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://yellow-river-189b.lhziiz35.workers.dev/,0,0,47,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://summer-waterfall-3572.3hj5pxb3.workers.dev/,0,0,51,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://reconnect-hat-83c1.jbtzw8x2.workers.dev/543ea90f-710c-4cbe-a180-c1cc89218fa1,0,0,84,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1
https://dry-sea-a72f.1u4qmekt.workers.dev/,0,0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://ancient-truth-f2fd.e5zoa85p.workers.dev/,0,0,48,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/2/,0,0,48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/2,0,0,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://wbs1-nmbek7vfcq-uc.a.run.app/https://www-bradesco27.pontos-vantagens.com/html/,0,0,86,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://operatore-gerinudern-gerinudine.dnsfailover.net/,1,0,55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0.888889,0,0,0,1
https://vk.com/away.php?to=https://irs-on.lineclaimform.com/?kutilangdarat,0,0,74,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://abaj1703-icxzwxc2dq-nn.a.run.app/,0,0,41,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://s.id/pannelloprotezionecarteBNL,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
https://tribelio.page/warningbusinessrestriction,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.076923,0,0,0,0,1
https://tribelio.page/restrictionbusinessmanager,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.076923,0,0,0,0,1
https://my.dealersocket.com/emailtrack/track/track?siteId=19&amp;sentId=51150&amp;entityId=607895&amp;emailType=doc&amp;redirectLink=https://aircocleaner.be/neww/auth/pmmhri%2F%2F%2F%2F@yorku.ca,0,1,194,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://toolbox.feenfloete.de/GIkm_7J?3T5_ad=aoBwkGlibWVfn691k3FpbGJze3qRtY1famKjY31yjmtiaGRk/rudolf2%40thurweb.ch&s3=&s4,0,0,121,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://prosmart.com.tr/app/app/,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0.164948,0,1
http://110184535pj.run.place/,1,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://sites.google.com/view/sqfsqff/accueil,0,0,45,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2,0,1,0.666667,0,0,0,1
https://dev-plataformasegura-homeitau24horas-py.pantheonsite.io/,0,0,64,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://itau-24horas-pyseguridad.atsnx.com/,1,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://itau-py-seguridad.atsnx.com/,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://223462625423ar.linkpc.net/,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://onpublishies-data69-centers.start.page/,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://fuegoydelicia.mx/,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333,0,0,0,0,2,0,1,0.166667,0,0,0,1
https://fikom.mercubuana-yogya.ac.id/wde/?email=jacob.zipse@web.de,0,1,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://fikom.mercubuana-yogya.ac.id/wde/?email=3mail@b.c,0,1,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http://mygov-australia.veilig-ophetnet.web01.site-manager.eu/,1,0,61,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://couponsonfire.com/wp-content/themes/it/intesa/6af1c,0,0,59,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.5,1,1,0,0,1
https://s.id/pannellosicurezzacarte,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/0,0,0,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/0/,0,0,48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://handycupboard.com/?gclid=EAIaIQobChMIzsCgq9Lg_QIVp5_9Bx3x4w62EAEYASAAEgJ_D_D_BwE,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http://a.inaltipiani.it/,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://qn0wcqpg1.supersurvey.com/,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,14,0,0,0.5,1,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/7,0,0,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/7/,0,0,48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/8/,0,0,48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://www.apteka-sadivnyka.ua/alegrospolish/8,0,0,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://rsavath.ga/,1,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://couponsonfire.com/wp-content/themes/it/intesa/6af1c,1,0,58,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.5,1,1,0,0,1
https://bit.ly/br4inbx,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
